task,layer,tau,metric,mean,sem,n
strike,1,-5,curvature,1.998128955039206,0.06391354042750065,30
strike,1,-4,curvature,2.0301328167310535,0.05562948906463318,30
strike,1,-3,curvature,2.0333532473284595,0.04917668762610989,30
strike,1,-2,curvature,2.007810788380734,0.061433300705326634,30
strike,1,-1,curvature,2.048279964145154,0.05921579089332349,30
strike,1,0,curvature,2.054786814390016,0.06323665063779076,30
strike,1,1,curvature,2.0032689121871905,0.06820266500328147,30
strike,1,2,curvature,2.140493105032987,0.07288249034442859,30
strike,1,3,curvature,2.1114216938451067,0.07001886126651137,30
strike,1,4,curvature,2.1818087948188194,0.05213435974378031,30
strike,1,5,curvature,2.195737196618547,0.0653363503184922,30
strike,1,6,curvature,2.217260876565379,0.06092805433691474,30
strike,1,7,curvature,2.2336936815358475,0.05047170989097171,30
strike,1,8,curvature,2.166744795593426,0.05147538962920219,30
strike,1,-8,tortuosity,5.7030815602791005,0.21443445771496852,30
strike,1,-7,tortuosity,6.078675205240141,0.30978401992125937,30
strike,1,-6,tortuosity,5.8756260511457805,0.285175569493728,30
strike,1,-5,tortuosity,5.851671702155343,0.3092388178135703,30
strike,1,-4,tortuosity,5.738416418824767,0.3040336410605004,30
strike,1,-3,tortuosity,5.573278173502203,0.29270092090771627,30
strike,1,-2,tortuosity,5.3601009857210675,0.291340673973786,30
strike,1,-1,tortuosity,5.203554838835254,0.24707822695511233,30
strike,1,0,tortuosity,5.3567866381556275,0.27689849883828155,30
strike,1,1,tortuosity,5.279133072369081,0.2839857400857913,30
strike,1,2,tortuosity,5.315847680383651,0.23324176239703434,30
strike,1,3,tortuosity,5.408068238474482,0.3369930617354643,30
strike,1,4,tortuosity,5.847514580851266,0.35616864255434955,30
strike,1,5,tortuosity,5.834598720326498,0.36309890959011976,30
strike,1,6,tortuosity,6.351059098612788,0.37837500925922624,30
strike,1,7,tortuosity,6.1817756011501475,0.37495348999508626,30
strike,1,8,tortuosity,6.136808489737396,0.3568499843282252,30
strike,1,-8,pr,3.8787742773691813,0.12500126783353596,30
strike,1,-7,pr,3.872726825873057,0.12148644149942461,30
strike,1,-6,pr,3.7807777285575868,0.11936776397546259,30
strike,1,-5,pr,3.7053611715634664,0.1238284897376628,30
strike,1,-4,pr,3.657128465175629,0.12581959264230722,30
strike,1,-3,pr,3.58764230410258,0.11742009002950822,30
strike,1,-2,pr,3.477690593401591,0.12113135346211674,30
strike,1,-1,pr,3.4694562832514446,0.12294498728248733,30
strike,1,0,pr,3.378025710582733,0.129030398231988,30
strike,1,1,pr,3.274091426531474,0.12312905063443888,30
strike,1,2,pr,3.2832382917404175,0.12552424839975682,30
strike,1,3,pr,3.225354810555776,0.11892694277340571,30
strike,1,4,pr,3.2442018151283265,0.1169493799590764,30
strike,1,5,pr,3.306912724177043,0.13512331903153668,30
strike,1,6,pr,3.369766600926717,0.12143736823235093,30
strike,1,7,pr,3.3484854141871137,0.12017842956463463,30
strike,1,8,pr,3.3162115176518756,0.12370800160042099,30
strike,2,-8,speed,7.301401201883952,0.23776699552750358,30
strike,2,-7,speed,7.311336374282837,0.2629836721061291,30
strike,2,-6,speed,7.543432966868083,0.32487533674482144,30
strike,2,-5,speed,7.616728782653809,0.3387310086982722,30
strike,2,-4,speed,7.667056131362915,0.27247387828666886,30
strike,2,-3,speed,7.4293866634368895,0.24344369396059265,30
strike,2,-2,speed,7.586498355865478,0.2342272869297527,30
strike,2,-1,speed,7.708839003245036,0.2657610192485754,30
strike,2,0,speed,7.689486583073934,0.2513713380053264,30
strike,2,1,speed,7.9332081317901615,0.3595013480033283,30
strike,2,2,speed,8.131551122665405,0.33900355042992447,30
strike,2,3,speed,7.996143436431884,0.406337610060925,30
strike,2,4,speed,7.534800561269124,0.34028709667555107,30
strike,2,5,speed,7.946811771392822,0.46121535562203725,30
strike,2,6,speed,8.076037454605103,0.44726809603316536,30
strike,2,7,speed,8.013367891311646,0.43324282262184555,30
strike,2,8,speed,7.859843413035075,0.40550381745812236,30
strike,2,-8,curvature,2.3679531240155822,0.031869399599947675,30
strike,2,-7,curvature,2.37089506242217,0.03376645812944591,30
strike,2,-6,curvature,2.306123681350287,0.054692110294164896,30
strike,2,-5,curvature,2.252860369949977,0.05251071002909493,30
strike,2,-4,curvature,2.3016566223837356,0.03515080119012801,30
strike,2,-3,curvature,2.263090981513621,0.040704297442195767,30
strike,2,-2,curvature,2.206477819452596,0.04916980977931631,30
strike,2,-1,curvature,2.31772345070248,0.031469764751412534,30
strike,2,0,curvature,2.3218164827423275,0.03576392649161205,30
strike,2,1,curvature,2.2584535563882886,0.05495835737513156,30
strike,2,2,curvature,2.306890041481051,0.04765051352695225,30
strike,2,3,curvature,2.342288574842354,0.04738933046697559,30
strike,2,4,curvature,2.347854900763578,0.0368810507968239,30
strike,2,5,curvature,2.361504444631918,0.049412276444367846,30
strike,2,6,curvature,2.384735708898172,0.04597148958403228,30
strike,2,7,curvature,2.4082756181908587,0.03598696420322197,30
strike,2,8,curvature,2.351188258023108,0.03576775275701611,30
strike,2,-8,tortuosity,6.778126852930616,0.31144819734633533,30
strike,2,-7,tortuosity,7.066765921985496,0.3090794387714834,30
strike,2,-6,tortuosity,6.737863404892037,0.2484755380409751,30
strike,2,-5,tortuosity,6.756766738572498,0.3144365601913947,30
strike,2,-4,tortuosity,6.518194749183732,0.2468875542787342,30
strike,2,-3,tortuosity,6.319511791127682,0.24291049599111839,30
strike,2,-2,tortuosity,5.979252919593818,0.20316124582611225,30
strike,2,-1,tortuosity,5.742636039493181,0.1957335534897896,30
strike,2,0,tortuosity,5.780519153398092,0.19868364372703307,30
strike,2,1,tortuosity,5.960856594036844,0.22893722745207612,30
strike,2,2,tortuosity,5.77233381396843,0.19351711520462767,30
strike,2,3,tortuosity,6.2426666668176525,0.33531953612171533,30
strike,2,4,tortuosity,6.357613978563669,0.31091607190574005,30
strike,2,5,tortuosity,6.691433776205261,0.4034527174309613,30
strike,2,6,tortuosity,6.89590937003186,0.3415670055442612,30
strike,2,7,tortuosity,7.041002454177581,0.4083623534457645,30
strike,2,8,tortuosity,6.969167419658205,0.38107100742864924,30
strike,2,-8,pr,3.508442747592926,0.13016542446999854,30
strike,2,-7,pr,3.5912872234980266,0.12537589392045462,30
strike,2,-6,pr,3.6284307201703387,0.1346525091214335,30
strike,2,-5,pr,3.5770476420720416,0.11929379718075556,30
strike,2,-4,pr,3.706793936093648,0.1150410503955313,30
strike,2,-3,pr,3.626123833656311,0.0868830640355906,30
strike,2,-2,pr,3.620398259162903,0.09833268392128039,30
strike,2,-1,pr,3.608536982536316,0.1000049090084316,30
strike,2,0,pr,3.532778596878052,0.1146523909339274,30
strike,2,1,pr,3.4593770503997803,0.10790792309366228,30
strike,2,2,pr,3.3471044937769574,0.11267079677736987,30
strike,2,3,pr,3.264580488204956,0.10684778593671317,30
strike,2,4,pr,3.205611832936605,0.10508882798158964,30
strike,2,5,pr,3.2786648154258726,0.1159394616981014,30
strike,2,6,pr,3.313608698050181,0.10831916601249204,30
strike,2,7,pr,3.3552313963572185,0.126631916929548,30
strike,2,8,pr,3.375295595328013,0.1144746446300289,30
strike,3,-8,speed,6.52292054494222,0.19872622967128964,30
strike,3,-7,speed,6.5314777533213295,0.2160630208408642,30
strike,3,-6,speed,6.731256373723348,0.25220226428249043,30
strike,3,-5,speed,6.813801415761312,0.2707000229319335,30
strike,3,-4,speed,6.875173060099284,0.21143963778265387,30
strike,3,-3,speed,6.632778612772624,0.2174398900458888,30
strike,3,-2,speed,6.799634599685669,0.1931387910411976,30
strike,3,-1,speed,6.811793931325277,0.20498295423376423,30
strike,3,0,speed,6.815808804829915,0.1984726229029436,30
strike,3,1,speed,7.042168887456258,0.29006879891486964,30
strike,3,2,speed,7.171411466598511,0.2891165391792497,30
strike,3,3,speed,7.010715770721435,0.3185211865688179,30
strike,3,4,speed,6.677522738774617,0.2859254318080753,30
strike,3,5,speed,6.948212178548177,0.3621754434990911,30
strike,3,6,speed,6.976108042399089,0.34524906556016954,30
strike,3,7,speed,6.917660840352377,0.3253255337741777,30
strike,3,8,speed,6.782833528518677,0.3047746073970388,30
strike,3,-8,curvature,2.3068900831432577,0.031978097198403214,30
strike,3,-7,curvature,2.308686538663538,0.03331294833593897,30
strike,3,-6,curvature,2.266870261386787,0.044595172980006696,30
strike,3,-5,curvature,2.215600218481429,0.04611258232567251,30
strike,3,-4,curvature,2.262451286511195,0.032022334607756074,30
strike,3,-3,curvature,2.227522922381934,0.03456076821743898,30
strike,3,-2,curvature,2.16809408453361,0.045468537327215494,30
strike,3,-1,curvature,2.263746863082018,0.03149563694831963,30
strike,3,0,curvature,2.268271086068817,0.03666547516802581,30
strike,3,1,curvature,2.2024291068281086,0.0554402828608289,30
strike,3,2,curvature,2.2650314178506874,0.04178723190286291,30
strike,3,3,curvature,2.2830428988404976,0.0439915609111516,30
strike,3,4,curvature,2.2820703796171724,0.03814209324668836,30
strike,3,5,curvature,2.288780903700786,0.048900916155378275,30
strike,3,6,curvature,2.313388076538123,0.043683858315941404,30
strike,3,7,curvature,2.330774501561729,0.036987581120536635,30
strike,3,8,curvature,2.27330626979951,0.036769846623764244,30
strike,3,-8,tortuosity,6.462039748846068,0.25984223397341255,30
strike,3,-7,tortuosity,6.6650271390200135,0.26417847548692575,30
strike,3,-6,tortuosity,6.473003780990254,0.21925187420467993,30
strike,3,-5,tortuosity,6.370760226661891,0.2742622120725804,30
strike,3,-4,tortuosity,6.278014260695149,0.21595089070426,30
strike,3,-3,tortuosity,6.029883925675121,0.22840723330555054,30
strike,3,-2,tortuosity,5.807306721427082,0.19836973359789264,30
strike,3,-1,tortuosity,5.520875655332168,0.17272354817769867,30
strike,3,0,tortuosity,5.593141278347521,0.1835674056851814,30
strike,3,1,tortuosity,5.652052748688512,0.1878786528171764,30
strike,3,2,tortuosity,5.520091372458335,0.1601834591513221,30
strike,3,3,tortuosity,5.781345940216075,0.26156220536848734,30
strike,3,4,tortuosity,5.958974929187925,0.26727069519794006,30
strike,3,5,tortuosity,6.091928074498545,0.33030507406566967,30
strike,3,6,tortuosity,6.325761593133186,0.27819761578869695,30
strike,3,7,tortuosity,6.355067462242527,0.3220709565540091,30
strike,3,8,tortuosity,6.270359389450988,0.2949385509536417,30
strike,3,-8,pr,3.770261526107788,0.1062453944473588,30
strike,3,-7,pr,3.8167528390884398,0.10455235163861416,30
strike,3,-6,pr,3.809401098887126,0.12019747807565945,30
strike,3,-5,pr,3.760467020670573,0.10121244310709095,30
strike,3,-4,pr,3.8557256857554116,0.09774415602076712,30
strike,3,-3,pr,3.765123383204142,0.07867508190277725,30
strike,3,-2,pr,3.723332381248474,0.07809026226252583,30
strike,3,-1,pr,3.698743788401286,0.0790241345759449,30
strike,3,0,pr,3.6149367570877073,0.08661358889291608,30
strike,3,1,pr,3.541607451438904,0.08449578594464735,30
strike,3,2,pr,3.451813022295634,0.0933233115235011,30
strike,3,3,pr,3.401632777849833,0.0903866511552103,30
strike,3,4,pr,3.366858967145284,0.09300340688021562,30
strike,3,5,pr,3.423565936088562,0.097962661682604,30
strike,3,6,pr,3.49886470635732,0.08970152282540375,30
strike,3,7,pr,3.526533603668213,0.09497362103241956,30
strike,3,8,pr,3.5636222759882608,0.0806933730071438,30
strike,4,-8,speed,6.314413007100423,0.17744648854083248,30
strike,4,-7,speed,6.278563737869263,0.17799047846297944,30
strike,4,-6,speed,6.458771657943726,0.2116817260285618,30
strike,4,-5,speed,6.609416961669922,0.22645882930490424,30
strike,4,-4,speed,6.528880500793457,0.17740414834572238,30
strike,4,-3,speed,6.3124530951182045,0.1928697693476692,30
strike,4,-2,speed,6.461798938115438,0.1647428002539414,30
strike,4,-1,speed,6.405402994155883,0.1767793283795394,30
strike,4,0,speed,6.499153121312459,0.18250828910027958,30
strike,4,1,speed,6.6618129253387455,0.26880146019873563,30
strike,4,2,speed,6.789382648468018,0.25333679605484155,30
strike,4,3,speed,6.597392924626669,0.2779605496501111,30
strike,4,4,speed,6.4335227330525715,0.23839940073928967,30
strike,4,5,speed,6.636078755060832,0.2964336785290658,30
strike,4,6,speed,6.6945753733317055,0.27040250079136446,30
strike,4,7,speed,6.655661646525065,0.27935445637537787,30
strike,4,8,speed,6.538071584701538,0.24003677368406068,30
strike,4,-8,curvature,2.2285417106133907,0.028953030711774425,30
strike,4,-7,curvature,2.198669245583543,0.032195085769530146,30
strike,4,-6,curvature,2.174784256730911,0.034506406872378444,30
strike,4,-5,curvature,2.1327545699675894,0.03747144084216229,30
strike,4,-4,curvature,2.1558735981283816,0.0271108877326781,30
strike,4,-3,curvature,2.123614275130256,0.03309411157528991,30
strike,4,-2,curvature,2.100990194919251,0.03701277268495678,30
strike,4,-1,curvature,2.1510531926570455,0.028523589901746405,30
strike,4,0,curvature,2.1817798801010455,0.033545742535289504,30
strike,4,1,curvature,2.1338357238430534,0.04682176215108309,30
strike,4,2,curvature,2.1887602170290235,0.03768217601642357,30
strike,4,3,curvature,2.1859236262350796,0.0385179628898639,30
strike,4,4,curvature,2.196492982368232,0.03667589379266591,30
strike,4,5,curvature,2.2053907885314246,0.04559256334700682,30
strike,4,6,curvature,2.230456547147681,0.03983508299592927,30
strike,4,7,curvature,2.2148968438692265,0.03648395712592041,30
strike,4,8,curvature,2.193703864136763,0.033965083344418695,30
strike,4,-8,tortuosity,5.88079125612751,0.17757158661279274,30
strike,4,-7,tortuosity,6.070704342842549,0.20019852192371215,30
strike,4,-6,tortuosity,5.828444262938679,0.16692715299709682,30
strike,4,-5,tortuosity,5.743188696712341,0.20310579459484623,30
strike,4,-4,tortuosity,5.633032621302136,0.1529223794666119,30
strike,4,-3,tortuosity,5.446176053203648,0.1870081163815674,30
strike,4,-2,tortuosity,5.26814572974869,0.1565922204535054,30
strike,4,-1,tortuosity,5.090240386487394,0.1520684658489756,30
strike,4,0,tortuosity,5.1839001056311185,0.14479084692216634,30
strike,4,1,tortuosity,5.145471340567402,0.16152977836819066,30
strike,4,2,tortuosity,5.142682935506784,0.1290909583044586,30
strike,4,3,tortuosity,5.265320156101007,0.19900487604122843,30
strike,4,4,tortuosity,5.3973680156609385,0.20603562208965495,30
strike,4,5,tortuosity,5.396028103603144,0.2232651493749741,30
strike,4,6,tortuosity,5.684083861471119,0.2193051049144214,30
strike,4,7,tortuosity,5.6871258577588,0.23902206359483882,30
strike,4,8,tortuosity,5.649923771800653,0.21908167354550476,30
strike,4,-8,pr,4.0255085547765095,0.08479760253655229,30
strike,4,-7,pr,4.034411374727885,0.07665548934888695,30
strike,4,-6,pr,3.954851992925008,0.08640593402125248,30
strike,4,-5,pr,3.8944012403488157,0.07503809134518087,30
strike,4,-4,pr,3.885295343399048,0.0776007005436432,30
strike,4,-3,pr,3.8079318523406984,0.0685889188718458,30
strike,4,-2,pr,3.752340253194173,0.06011069019114011,30
strike,4,-1,pr,3.73642741839091,0.07055183943812181,30
strike,4,0,pr,3.663789470990499,0.07554128294724412,30
strike,4,1,pr,3.594289477666219,0.07856937274965124,30
strike,4,2,pr,3.5351623853047687,0.0836557229036219,30
strike,4,3,pr,3.496973403294881,0.075952818937704,30
strike,4,4,pr,3.4705929358800254,0.0793337589783002,30
strike,4,5,pr,3.5215807517369586,0.07390220340436231,30
strike,4,6,pr,3.6139619906743365,0.06455274144167725,30
strike,4,7,pr,3.6354376872380576,0.057480805455637815,30
strike,4,8,pr,3.715857156117757,0.05687364244280473,30
strike,5,-8,speed,6.058306996027628,0.16581755655201735,30
strike,5,-7,speed,6.048188591003418,0.15244757666832173,30
strike,5,-6,speed,6.2357629299163815,0.16877138481127105,30
strike,5,-5,speed,6.359433809916179,0.18518817989633177,30
strike,5,-4,speed,6.314952564239502,0.1359699557468428,30
strike,5,-3,speed,6.042976236343383,0.1644013211140573,30
strike,5,-2,speed,6.198731184005737,0.13205430563069906,30
strike,5,-1,speed,6.0635018666585285,0.1371445337572781,30
strike,5,0,speed,6.161468426386516,0.13985941365376078,30
strike,5,1,speed,6.257155656814575,0.21276911214227076,30
strike,5,2,speed,6.366236178080241,0.1988099480723226,30
strike,5,3,speed,6.183034261067708,0.21880368816416104,30
strike,5,4,speed,6.034621667861939,0.18599860885540362,30
strike,5,5,speed,6.2600279172261555,0.22909900893997895,30
strike,5,6,speed,6.364164543151856,0.22294458558202632,30
strike,5,7,speed,6.342239586512248,0.25615200026597423,30
strike,5,8,speed,6.244491704305013,0.19584085735135762,30
strike,5,-8,curvature,2.1216863306849034,0.02892339216983071,30
strike,5,-7,curvature,2.0783060616856748,0.030890742474379864,30
strike,5,-6,curvature,2.0787937808355896,0.029118653675447182,30
strike,5,-5,curvature,2.002387193470712,0.03533021985866619,30
strike,5,-4,curvature,2.043816284932088,0.026312083556620184,30
strike,5,-3,curvature,1.9968389747242408,0.03448906045163741,30
strike,5,-2,curvature,2.0053762348512665,0.03238049232004648,30
strike,5,-1,curvature,2.021485922392789,0.02556415657884442,30
strike,5,0,curvature,2.063120218874086,0.0286883270362273,30
strike,5,1,curvature,2.0192254608322373,0.0413605697628188,30
strike,5,2,curvature,2.076533256676266,0.03350841846221588,30
strike,5,3,curvature,2.0439346698920455,0.03585569626273553,30
strike,5,4,curvature,2.0578475196848522,0.035529875198023975,30
strike,5,5,curvature,2.0650762569045424,0.04221665730962886,30
strike,5,6,curvature,2.098136547968014,0.03978472323469454,30
strike,5,7,curvature,2.0768270082058065,0.03630525839730569,30
strike,5,8,curvature,2.057155939405957,0.03670318464997049,30
strike,5,-8,tortuosity,5.32826641681343,0.13960842718157132,30
strike,5,-7,tortuosity,5.349470786950603,0.16116500744442772,30
strike,5,-6,tortuosity,5.251428494111429,0.14770718332178498,30
