representation,model,layer,probe_seed,split,episode_id,n_windows,r2
videomae_best,videomae_large,23,123,iid,96,68,0.9199331922024752
videomae_best,videomae_large,23,123,iid,100,68,0.9501182658128966
videomae_best,videomae_large,23,123,iid,110,68,0.9433668973362294
videomae_best,videomae_large,23,123,iid,111,68,0.7758483437791586
videomae_best,videomae_large,23,123,iid,121,68,0.860954581499728
videomae_best,videomae_large,23,123,iid,126,68,0.9299789707500059
videomae_best,videomae_large,23,123,iid,128,68,0.8851940849448938
videomae_best,videomae_large,23,123,iid,132,68,0.959667721038126
videomae_best,videomae_large,23,123,iid,137,68,0.9160834054008525
videomae_best,videomae_large,23,123,iid,138,68,0.9199707532893229
videomae_best,videomae_large,23,123,iid,154,68,0.9256333189478901
videomae_best,videomae_large,23,123,iid,174,68,0.8953981134500969
videomae_best,videomae_large,23,123,iid,197,68,0.7540495485536147
videomae_best,videomae_large,23,123,iid,202,68,0.8244819478728596
videomae_best,videomae_large,23,123,iid,217,68,0.7958939017669349
videomae_best,videomae_large,23,123,iid,221,68,0.8884487027619855
videomae_best,videomae_large,23,123,iid,224,68,0.9019974938875062
videomae_best,videomae_large,23,123,iid,225,68,0.9220583757469464
